AaegL5_1 | Aedes_aegypti_LVP_AGWG | AaegL5 | 310827022 | chromosome
NIGP01002169 | Aedes_aegypti_LVP_AGWG | AaegL5 | 42459 | supercontig
NIGP01002170 | Aedes_aegypti_LVP_AGWG | AaegL5 | 46210 | supercontig
NIGP01002171 | Aedes_aegypti_LVP_AGWG | AaegL5 | 21639 | supercontig
NIGP01002172 | Aedes_aegypti_LVP_AGWG | AaegL5 | 21474 | supercontig
NIGP01002173 | Aedes_aegypti_LVP_AGWG | AaegL5 | 1500 | supercontig
NIGP01002174 | Aedes_aegypti_LVP_AGWG | AaegL5 | 27601 | supercontig
NIGP01002175 | Aedes_aegypti_LVP_AGWG | AaegL5 | 13000 | supercontig
NIGP01002176 | Aedes_aegypti_LVP_AGWG | AaegL5 | 74969 | supercontig
NIGP01002177 | Aedes_aegypti_LVP_AGWG | AaegL5 | 38286 | supercontig
NIGP01002178 | Aedes_aegypti_LVP_AGWG | AaegL5 | 100923 | supercontig
NIGP01002179 | Aedes_aegypti_LVP_AGWG | AaegL5 | 49576 | supercontig
NIGP01002180 | Aedes_aegypti_LVP_AGWG | AaegL5 | 40827 | supercontig
NIGP01002181 | Aedes_aegypti_LVP_AGWG | AaegL5 | 49805 | supercontig
NIGP01002182 | Aedes_aegypti_LVP_AGWG | AaegL5 | 31771 | supercontig
NIGP01002183 | Aedes_aegypti_LVP_AGWG | AaegL5 | 3000 | supercontig
NIGP01002184 | Aedes_aegypti_LVP_AGWG | AaegL5 | 2500 | supercontig
NIGP01002185 | Aedes_aegypti_LVP_AGWG | AaegL5 | 21262 | supercontig
NIGP01002186 | Aedes_aegypti_LVP_AGWG | AaegL5 | 38190 | supercontig
NIGP01002187 | Aedes_aegypti_LVP_AGWG | AaegL5 | 40619 | supercontig
NIGP01002188 | Aedes_aegypti_LVP_AGWG | AaegL5 | 77603 | supercontig
NIGP01002189 | Aedes_aegypti_LVP_AGWG | AaegL5 | 39559 | supercontig
NIGP01002190 | Aedes_aegypti_LVP_AGWG | AaegL5 | 26027 | supercontig
NIGP01002191 | Aedes_aegypti_LVP_AGWG | AaegL5 | 50247 | supercontig
NIGP01002192 | Aedes_aegypti_LVP_AGWG | AaegL5 | 1000 | supercontig
NIGP01002193 | Aedes_aegypti_LVP_AGWG | AaegL5 | 38581 | supercontig
NIGP01002194 | Aedes_aegypti_LVP_AGWG | AaegL5 | 33321 | supercontig
NIGP01002195 | Aedes_aegypti_LVP_AGWG | AaegL5 | 22246 | supercontig
NIGP01002196 | Aedes_aegypti_LVP_AGWG | AaegL5 | 67376 | supercontig
NIGP01002197 | Aedes_aegypti_LVP_AGWG | AaegL5 | 13498 | supercontig
NIGP01002198 | Aedes_aegypti_LVP_AGWG | AaegL5 | 22194 | supercontig
NIGP01002199 | Aedes_aegypti_LVP_AGWG | AaegL5 | 68153 | supercontig
NIGP01002200 | Aedes_aegypti_LVP_AGWG | AaegL5 | 33300 | supercontig
NIGP01002201 | Aedes_aegypti_LVP_AGWG | AaegL5 | 2500 | supercontig
NIGP01002202 | Aedes_aegypti_LVP_AGWG | AaegL5 | 43594 | supercontig
NIGP01002203 | Aedes_aegypti_LVP_AGWG | AaegL5 | 186412 | supercontig
NIGP01002204 | Aedes_aegypti_LVP_AGWG | AaegL5 | 27168 | supercontig
NIGP01002205 | Aedes_aegypti_LVP_AGWG | AaegL5 | 20732 | supercontig
NIGP01002206 | Aedes_aegypti_LVP_AGWG | AaegL5 | 21194 | supercontig
NIGP01002207 | Aedes_aegypti_LVP_AGWG | AaegL5 | 45112 | supercontig
NIGP01002208 | Aedes_aegypti_LVP_AGWG | AaegL5 | 4645 | supercontig
NIGP01002209 | Aedes_aegypti_LVP_AGWG | AaegL5 | 82223 | supercontig
NIGP01002210 | Aedes_aegypti_LVP_AGWG | AaegL5 | 17500 | supercontig
NIGP01002211 | Aedes_aegypti_LVP_AGWG | AaegL5 | 16024 | supercontig
NIGP01002212 | Aedes_aegypti_LVP_AGWG | AaegL5 | 20835 | supercontig
NIGP01002213 | Aedes_aegypti_LVP_AGWG | AaegL5 | 13981 | supercontig
NIGP01002214 | Aedes_aegypti_LVP_AGWG | AaegL5 | 24808 | supercontig
NIGP01002215 | Aedes_aegypti_LVP_AGWG | AaegL5 | 106601 | supercontig
NIGP01002216 | Aedes_aegypti_LVP_AGWG | AaegL5 | 1500 | supercontig
NIGP01002217 | Aedes_aegypti_LVP_AGWG | AaegL5 | 34742 | supercontig
NIGP01002218 | Aedes_aegypti_LVP_AGWG | AaegL5 | 1000 | supercontig
NIGP01002219 | Aedes_aegypti_LVP_AGWG | AaegL5 | 26078 | supercontig
NIGP01002220 | Aedes_aegypti_LVP_AGWG | AaegL5 | 15174 | supercontig
NIGP01002221 | Aedes_aegypti_LVP_AGWG | AaegL5 | 300164 | supercontig
NIGP01002222 | Aedes_aegypti_LVP_AGWG | AaegL5 | 33310 | supercontig
NIGP01002223 | Aedes_aegypti_LVP_AGWG | AaegL5 | 21220 | supercontig
NIGP01002224 | Aedes_aegypti_LVP_AGWG | AaegL5 | 32333 | supercontig
NIGP01002225 | Aedes_aegypti_LVP_AGWG | AaegL5 | 13384 | supercontig
NIGP01002226 | Aedes_aegypti_LVP_AGWG | AaegL5 | 6501 | supercontig
NIGP01002227 | Aedes_aegypti_LVP_AGWG | AaegL5 | 22870 | supercontig
NIGP01002228 | Aedes_aegypti_LVP_AGWG | AaegL5 | 39184 | supercontig
NIGP01002229 | Aedes_aegypti_LVP_AGWG | AaegL5 | 37369 | supercontig
NIGP01002230 | Aedes_aegypti_LVP_AGWG | AaegL5 | 72663 | supercontig
NIGP01002231 | Aedes_aegypti_LVP_AGWG | AaegL5 | 428575 | supercontig
NIGP01002232 | Aedes_aegypti_LVP_AGWG | AaegL5 | 2000 | supercontig
NIGP01002233 | Aedes_aegypti_LVP_AGWG | AaegL5 | 26921 | supercontig
NIGP01002234 | Aedes_aegypti_LVP_AGWG | AaegL5 | 76630 | supercontig
NIGP01002235 | Aedes_aegypti_LVP_AGWG | AaegL5 | 9000 | supercontig
NIGP01002236 | Aedes_aegypti_LVP_AGWG | AaegL5 | 31494 | supercontig
NIGP01002237 | Aedes_aegypti_LVP_AGWG | AaegL5 | 28858 | supercontig
NIGP01002238 | Aedes_aegypti_LVP_AGWG | AaegL5 | 20606 | supercontig
NIGP01002239 | Aedes_aegypti_LVP_AGWG | AaegL5 | 4500 | supercontig
NIGP01002240 | Aedes_aegypti_LVP_AGWG | AaegL5 | 78688 | supercontig
NIGP01002241 | Aedes_aegypti_LVP_AGWG | AaegL5 | 35731 | supercontig
NIGP01002242 | Aedes_aegypti_LVP_AGWG | AaegL5 | 60312 | supercontig
NIGP01002243 | Aedes_aegypti_LVP_AGWG | AaegL5 | 33729 | supercontig
NIGP01002244 | Aedes_aegypti_LVP_AGWG | AaegL5 | 21415 | supercontig
NIGP01002245 | Aedes_aegypti_LVP_AGWG | AaegL5 | 7500 | supercontig
NIGP01002246 | Aedes_aegypti_LVP_AGWG | AaegL5 | 5000 | supercontig
NIGP01002247 | Aedes_aegypti_LVP_AGWG | AaegL5 | 31391 | supercontig
NIGP01002248 | Aedes_aegypti_LVP_AGWG | AaegL5 | 3500 | supercontig
NIGP01002249 | Aedes_aegypti_LVP_AGWG | AaegL5 | 5639 | supercontig
NIGP01002250 | Aedes_aegypti_LVP_AGWG | AaegL5 | 18074 | supercontig
NIGP01002251 | Aedes_aegypti_LVP_AGWG | AaegL5 | 74998 | supercontig
NIGP01002252 | Aedes_aegypti_LVP_AGWG | AaegL5 | 29088 | supercontig
NIGP01002253 | Aedes_aegypti_LVP_AGWG | AaegL5 | 68768 | supercontig
NIGP01002254 | Aedes_aegypti_LVP_AGWG | AaegL5 | 10807 | supercontig
NIGP01002255 | Aedes_aegypti_LVP_AGWG | AaegL5 | 3500 | supercontig
NIGP01002256 | Aedes_aegypti_LVP_AGWG | AaegL5 | 6964 | supercontig
NIGP01002257 | Aedes_aegypti_LVP_AGWG | AaegL5 | 20949 | supercontig
NIGP01002258 | Aedes_aegypti_LVP_AGWG | AaegL5 | 32999 | supercontig
NIGP01002259 | Aedes_aegypti_LVP_AGWG | AaegL5 | 22775 | supercontig
NIGP01002260 | Aedes_aegypti_LVP_AGWG | AaegL5 | 50519 | supercontig
NIGP01002261 | Aedes_aegypti_LVP_AGWG | AaegL5 | 1500 | supercontig
NIGP01002262 | Aedes_aegypti_LVP_AGWG | AaegL5 | 28163 | supercontig
NIGP01002263 | Aedes_aegypti_LVP_AGWG | AaegL5 | 42490 | supercontig
NIGP01002264 | Aedes_aegypti_LVP_AGWG | AaegL5 | 39138 | supercontig
NIGP01002265 | Aedes_aegypti_LVP_AGWG | AaegL5 | 33834 | supercontig
NIGP01002266 | Aedes_aegypti_LVP_AGWG | AaegL5 | 5000 | supercontig
NIGP01002267 | Aedes_aegypti_LVP_AGWG | AaegL5 | 6744 | supercontig
NIGP01002268 | Aedes_aegypti_LVP_AGWG | AaegL5 | 33144 | supercontig
NIGP01002269 | Aedes_aegypti_LVP_AGWG | AaegL5 | 77285 | supercontig
NIGP01002270 | Aedes_aegypti_LVP_AGWG | AaegL5 | 32260 | supercontig
NIGP01002271 | Aedes_aegypti_LVP_AGWG | AaegL5 | 25856 | supercontig
NIGP01002272 | Aedes_aegypti_LVP_AGWG | AaegL5 | 24245 | supercontig
NIGP01002273 | Aedes_aegypti_LVP_AGWG | AaegL5 | 42113 | supercontig
NIGP01002274 | Aedes_aegypti_LVP_AGWG | AaegL5 | 23795 | supercontig
NIGP01002275 | Aedes_aegypti_LVP_AGWG | AaegL5 | 57281 | supercontig
NIGP01002276 | Aedes_aegypti_LVP_AGWG | AaegL5 | 31363 | supercontig
NIGP01002277 | Aedes_aegypti_LVP_AGWG | AaegL5 | 11087 | supercontig
NIGP01002278 | Aedes_aegypti_LVP_AGWG | AaegL5 | 54609 | supercontig
NIGP01002279 | Aedes_aegypti_LVP_AGWG | AaegL5 | 29455 | supercontig
NIGP01002280 | Aedes_aegypti_LVP_AGWG | AaegL5 | 11735 | supercontig
NIGP01002281 | Aedes_aegypti_LVP_AGWG | AaegL5 | 26947 | supercontig
NIGP01002282 | Aedes_aegypti_LVP_AGWG | AaegL5 | 500 | supercontig
NIGP01002283 | Aedes_aegypti_LVP_AGWG | AaegL5 | 42026 | supercontig
NIGP01002284 | Aedes_aegypti_LVP_AGWG | AaegL5 | 33927 | supercontig
NIGP01002285 | Aedes_aegypti_LVP_AGWG | AaegL5 | 23722 | supercontig
NIGP01002286 | Aedes_aegypti_LVP_AGWG | AaegL5 | 170468 | supercontig
NIGP01002287 | Aedes_aegypti_LVP_AGWG | AaegL5 | 32387 | supercontig
NIGP01002288 | Aedes_aegypti_LVP_AGWG | AaegL5 | 38288 | supercontig
NIGP01002289 | Aedes_aegypti_LVP_AGWG | AaegL5 | 83687 | supercontig
NIGP01002290 | Aedes_aegypti_LVP_AGWG | AaegL5 | 29164 | supercontig
NIGP01002291 | Aedes_aegypti_LVP_AGWG | AaegL5 | 18633 | supercontig
NIGP01002292 | Aedes_aegypti_LVP_AGWG | AaegL5 | 29294 | supercontig
NIGP01002293 | Aedes_aegypti_LVP_AGWG | AaegL5 | 1500 | supercontig
NIGP01002294 | Aedes_aegypti_LVP_AGWG | AaegL5 | 29755 | supercontig
NIGP01002295 | Aedes_aegypti_LVP_AGWG | AaegL5 | 33210 | supercontig
NIGP01002296 | Aedes_aegypti_LVP_AGWG | AaegL5 | 36165 | supercontig
NIGP01002297 | Aedes_aegypti_LVP_AGWG | AaegL5 | 73687 | supercontig
NIGP01002298 | Aedes_aegypti_LVP_AGWG | AaegL5 | 36816 | supercontig
NIGP01002299 | Aedes_aegypti_LVP_AGWG | AaegL5 | 13897 | supercontig
NIGP01002300 | Aedes_aegypti_LVP_AGWG | AaegL5 | 74357 | supercontig
NIGP01002301 | Aedes_aegypti_LVP_AGWG | AaegL5 | 29599 | supercontig
NIGP01002302 | Aedes_aegypti_LVP_AGWG | AaegL5 | 7891 | supercontig
NIGP01002303 | Aedes_aegypti_LVP_AGWG | AaegL5 | 31484 | supercontig
NIGP01002304 | Aedes_aegypti_LVP_AGWG | AaegL5 | 28422 | supercontig
NIGP01002305 | Aedes_aegypti_LVP_AGWG | AaegL5 | 29610 | supercontig
NIGP01002306 | Aedes_aegypti_LVP_AGWG | AaegL5 | 30960 | supercontig
NIGP01002307 | Aedes_aegypti_LVP_AGWG | AaegL5 | 30557 | supercontig
NIGP01002308 | Aedes_aegypti_LVP_AGWG | AaegL5 | 38616 | supercontig
NIGP01002309 | Aedes_aegypti_LVP_AGWG | AaegL5 | 20285 | supercontig
