"chr","start","end","width","Conc","Conc_All_Others","Conc_K27Ac","Fold","p.value","FDR"
"AaegL5_2",32839217,32842667,3451,3.25008918049113,3.19701597811794,3.33114318787399,-0.134127209756052,0.652607568012777,0.731956875289764
"AaegL5_1",118510837,118561774,50938,6.96567489173278,6.9296954824405,7.02143833169435,-0.0917428492538503,0.657658553318442,0.736518172727933
"AaegL5_2",199500953,199534508,33556,6.0006816769375,5.96545404091961,6.0553156521944,-0.0898616112747943,0.657760698505551,0.736518172727933
"AaegL5_2",438587457,438593743,6287,3.90234288582658,3.94096492513084,3.83831293428591,0.102651990844928,0.660064892415236,0.738488443989323
"AaegL5_2",219070398,219099473,29076,6.64992998747253,6.68376367078289,6.5940894721678,0.0896741986150902,0.660830814151681,0.738735848301467
"AaegL5_3",197080719,197123126,42408,7.42180790846719,7.44248656154691,7.38809291148655,0.0543936500603586,0.662795184491869,0.740252458182581
"AaegL5_2",177763742,177799479,35738,6.23586925114139,6.20536051102896,6.28337975728656,-0.0780192462576057,0.663279304345012,0.740252458182581
"AaegL5_2",210957441,210961893,4453,3.11366981040225,3.15018440888186,3.05325325480937,0.0969311540724895,0.665704313884662,0.742347902654278
"AaegL5_2",154864974,154901556,36583,6.55135599734671,6.52392076261399,6.59419525014868,-0.0702744875346903,0.66735709898018,0.742849163530512
"AaegL5_1",171145807,171176050,30244,6.5120394761391,6.5412729249637,6.46399776454448,0.0772751604192141,0.667450308830098,0.742849163530512
"AaegL5_2",123455580,123463188,7609,4.94793214873599,4.8998307719414,5.02170662644806,-0.121875854506663,0.667797293763787,0.742849163530512
"AaegL5_3",160944668,160953745,9078,4.35071275110617,4.28993350545332,4.44292856914938,-0.152995063696057,0.669160723567541,0.743755689473431
"AaegL5_1",171343916,171359102,15187,5.4112867272526,5.38707647122308,5.44919742953415,-0.062120958311068,0.676346394504874,0.75112670839362
"AaegL5_2",341902632,341914866,12235,5.41675151902324,5.36996659400022,5.48858811863049,-0.118621524630268,0.678211848982324,0.752582051734886
"AaegL5_2",383213823,383305023,91201,7.93520025347186,7.90283853877989,7.98551491647921,-0.0826763776993156,0.679849762654637,0.753521342760719
"AaegL5_2",72046025,72101867,55843,7.23481832884017,7.19844629196888,7.29117106771325,-0.0927247757443634,0.680610434763743,0.753521342760719
"AaegL5_3",218891160,218900835,9676,4.05419405801194,4.02646601575609,4.09747941496723,-0.0710133992111439,0.680725401830296,0.753521342760719
"AaegL5_2",211041144,211051963,10820,5.0929279367325,5.13798650658347,5.01777258186771,0.120213924715756,0.683133407991095,0.75557006626095
"AaegL5_3",374086980,374097044,10065,5.4806889603701,5.51281448334526,5.42775212698197,0.0850623563632862,0.684081206357264,0.7559913294853
"AaegL5_2",372793311,372902505,109195,7.21466432495916,7.16871123243591,7.28527417173004,-0.116562939294132,0.684629316082558,0.7559913294853
"AaegL5_3",208370678,208406751,36074,7.00198548053934,6.97234463742554,7.04817945651349,-0.0758348190879499,0.689489370250551,0.760312436271746
"NIGP01000198",32488,43130,10643,5.41291532602666,5.37759037656544,5.46769558807566,-0.0901052115102221,0.689663935556229,0.760312436271746
"AaegL5_2",109665370,109810186,144817,8.5024470398682,8.53702934503427,8.44533102075326,0.0916983242810137,0.691282956021072,0.761478219630036
"AaegL5_2",153522794,153676612,153819,8.93243747168217,8.90585792744172,8.97397173453491,-0.0681138070931819,0.692027944714304,0.761680107981004
"AaegL5_1",225763622,225766604,2983,2.70445870704768,2.75309507381235,2.62306023290257,0.130034840909782,0.693864229229606,0.763081828739128
"AaegL5_2",407803964,407818399,14436,5.00502905085077,5.05042615668442,4.92928478126646,0.12114137541796,0.696836924576456,0.765730040296332
"AaegL5_3",30533470,30578510,45041,7.62896143459185,7.65772582385944,7.58171116735007,0.0760146565093622,0.700098352185743,0.76869098426224
"AaegL5_3",290087800,290097370,9571,4.46446429590655,4.52657598654275,4.35916427682862,0.167411709714127,0.701309912307805,0.768800803450841
"AaegL5_2",55212594,55220536,7943,4.53449175783794,4.58386815039989,4.4517966486105,0.132071501789395,0.701332296363341,0.768800803450841
"AaegL5_3",122794332,122821180,26849,6.3969479971651,6.35685840124419,6.45886065384492,-0.10200225260073,0.703113341064486,0.770130606206335
"AaegL5_3",93230919,93713411,482493,10.3196457775504,10.2948779935806,10.3584105113194,-0.0635325177387731,0.708614012562991,0.77552913723601
"AaegL5_3",77370672,77403011,32340,6.32064694915198,6.29548785257992,6.36001060397053,-0.0645227513906059,0.709715033561538,0.776107730249553
"AaegL5_2",169091797,169096968,5172,4.35852606750226,4.41492670715883,4.2634315806728,0.151495126486024,0.712510565698841,0.778536927548452
"AaegL5_1",280152725,280268527,115803,8.54881639108992,8.52729775473932,8.58259223339038,-0.0552944786510565,0.721534521650424,0.787762327985487
"AaegL5_3",185866354,185935692,69339,8.10181563926242,8.11894050652195,8.07398588591592,0.0449546206060329,0.728914183347622,0.795071986847377
"AaegL5_2",300766848,300780106,13259,4.96977216066555,4.99199429947958,4.93348904231532,0.0585052571642581,0.729402324216916,0.795071986847377
"AaegL5_2",125763615,125792499,28885,5.79416277084595,5.75543417196363,5.85404409041577,-0.0986099184521398,0.730843776305807,0.796003341904156
"AaegL5_3",82903602,82906984,3383,4.56395844197361,4.52373521806547,4.62607028592283,-0.102335067857364,0.734964615395842,0.799849132003821
"AaegL5_3",179494663,179501084,6422,4.41484291973978,4.46249546531054,4.33516541605249,0.127330049258049,0.735897960834604,0.80022264225479
"AaegL5_3",301123595,301129684,6090,5.57726884163297,5.60374451210739,5.53387043690314,0.0698740752042504,0.740704673193781,0.80480411606632
"AaegL5_3",318521855,318525173,3319,3.34724041798411,3.29616924554683,3.42537057181451,-0.129201326267676,0.74577053549716,0.809659604590992
"AaegL5_2",157721134,157730585,9452,5.36866161972151,5.4006373420358,5.31597898848602,0.0846583535497807,0.746578383497255,0.809888230417823
"AaegL5_2",282182460,282199229,16770,6.93604574242777,6.96381433178304,6.89047339926592,0.0733409325171168,0.750830747320676,0.813850114601788
"AaegL5_2",7768731,7788156,19426,5.51109813584423,5.48078466850901,5.55831260259872,-0.0775279340897095,0.753932795759058,0.816559801157574
"AaegL5_2",109134043,109143531,9489,5.12716795432147,5.09296367252856,5.18026207141575,-0.087298398887194,0.756103791298646,0.817445046054432
"AaegL5_2",245606059,245654688,48630,8.0088899674639,7.99330245330194,8.03348490002729,-0.0401824467253524,0.756476268983433,0.817445046054432
"AaegL5_2",367963447,368027273,63827,7.27386004062316,7.24737870488424,7.31524440331047,-0.0678656984262362,0.75655865250613,0.817445046054432
"AaegL5_2",436236494,436241040,4547,3.56986434899649,3.49954801983522,3.67569442639374,-0.176146406558516,0.758192426921166,0.818558066007246
"AaegL5_2",208858155,208871162,13008,6.08054134693375,6.0974736190133,6.05302944288464,0.0444441761286596,0.762853329862417,0.822934857035352
"AaegL5_3",197014003,197040788,26786,6.86405033395876,6.84445033808134,6.89486678449807,-0.0504164464167305,0.765324675758968,0.824944563059747
"AaegL5_2",272819735,272850623,30889,6.25943303711354,6.24245059876602,6.28619586437643,-0.0437452656104167,0.766667788316967,0.825735918155526
"AaegL5_1",180890293,180935149,44857,6.9386209541025,6.95719659707631,6.90839329449567,0.04880330258064,0.768042846918197,0.826062451852176
"AaegL5_2",383713872,383744134,30263,6.22966837119744,6.26530236460204,6.17075745570461,0.0945449088974364,0.768189344974627,0.826062451852176
"AaegL5_2",83849040,83916375,67336,7.11313267377991,7.13836225071016,7.07182454018737,0.0665377105227831,0.769906902432704,0.827253375355584
"AaegL5_3",220378261,220402563,24303,5.74754348252885,5.72322027565542,5.78562727248277,-0.0624069968273533,0.772358132000397,0.828231965276908
"AaegL5_3",131308252,131322324,14073,5.29387011146068,5.26835984550568,5.33377089656402,-0.0654110510583408,0.772434348336564,0.828231965276908
"AaegL5_1",208443948,208446120,2173,3.27813941511406,3.31602388282784,3.21537572645091,0.100648156376929,0.772874807985951,0.828231965276908
"AaegL5_2",283041199,283170501,129303,8.34057418171766,8.36614825765977,8.29868864840687,0.0674596092529054,0.77326081713906,0.828231965276908
"AaegL5_3",235941127,235944760,3634,3.931420341275,3.97356995405693,3.86130983315257,0.112260120904368,0.779205546991457,0.833940585414693
"AaegL5_3",159910438,159919367,8930,5.39678162771352,5.41686123663035,5.3640613786731,0.052799857957246,0.780487433614363,0.834653753928293
"AaegL5_2",223047792,223064421,16630,4.89263656245648,4.90395877202013,4.87433415061285,0.0296246214072768,0.784639216130809,0.838432448442377
"AaegL5_1",168972359,168998349,25991,6.43683924900563,6.42256647844999,6.45938598761665,-0.0368195091666621,0.790606165075978,0.84414327546695
"AaegL5_2",109817899,109857856,39958,6.80378032683975,6.78239339259019,6.83735334588897,-0.0549599532987814,0.796081391659018,0.849320509118512
"AaegL5_2",471893166,472007311,114146,8.06850749019365,8.08481921754636,8.04201893725596,0.0428002802904039,0.797838629955097,0.850233919997141
"AaegL5_3",210555907,210651755,95849,8.64577136749525,8.6345524281195,8.66354215784947,-0.0289897297299735,0.798191578286402,0.850233919997141
"AaegL5_2",258447159,258500928,53770,7.12903895322601,7.10226636774876,7.17086778870139,-0.0686014209526302,0.802302748114306,0.853942328448194
"AaegL5_2",207440858,207449956,9099,5.72281665433321,5.74241443042941,5.69089572011668,0.0515187103127337,0.807471291400313,0.857572758030754
"AaegL5_2",380353075,380361242,8168,3.98479786031984,4.03854609340999,3.8944051027294,0.144140990680586,0.80778945754716,0.857572758030754
"AaegL5_3",160642375,160656979,14605,5.26093126754073,5.24765950071138,5.2819153704092,-0.0342558696978248,0.807826985335827,0.857572758030754
"AaegL5_2",288413748,288422174,8427,4.42576164544052,4.4607737338694,4.36791255125309,0.0928611826163115,0.808243351595356,0.857572758030754
"AaegL5_3",233136814,233139747,2934,3.63694830168473,3.66729861901808,3.58701931017149,0.080279308846595,0.809315219612488,0.858038653475007
"AaegL5_2",27664434,27670957,6524,4.225170016878,4.25629050494361,4.17393730149826,0.0823532034453489,0.810672438566227,0.858806114606097
"AaegL5_2",267727853,267768263,40411,6.25175855991735,6.27804331041196,6.20868072938731,0.0693625810246514,0.815543300367685,0.862920545669911
"AaegL5_1",28640206,28751335,111130,8.28726408442054,8.27194131709372,8.3114469607336,-0.0395056436398811,0.815829011466686,0.862920545669911
"AaegL5_2",199390798,199413007,22210,6.06068366358798,6.08131461355112,6.02704792070899,0.054266692842126,0.820361667840017,0.86703852033598
"AaegL5_3",7970046,8027488,57443,7.10042140882561,7.11955427415367,7.06927104497536,0.0502832291783051,0.823722261184561,0.869912294522013
"AaegL5_1",150859424,150889060,29637,6.9879794506951,6.96983012518216,7.01655166809066,-0.0467215429085002,0.825119076263704,0.870709313162322
"AaegL5_1",168044728,168073546,28819,6.74664354506649,6.73093650274245,6.77142444986896,-0.0404879471265076,0.829175150252397,0.874299192712259
"AaegL5_2",374744234,374772167,27934,6.71708978984829,6.69548044017373,6.75100530470779,-0.0555248645340543,0.8298105169769,0.874299192712259
"AaegL5_2",404824733,404836627,11895,4.71306685952412,4.74421113135667,4.66179385379326,0.0824172775634118,0.831017925307702,0.874891542482332
"AaegL5_2",325550118,325563417,13300,5.09493253891948,5.08723502516897,5.10716376787709,-0.0199287427081156,0.840008191488622,0.883670370565222
"AaegL5_3",172109520,172144353,34834,6.42519724208918,6.43530652453093,6.40887358591511,0.0264329386158204,0.843213085283437,0.886354219879334
"AaegL5_3",185497990,185504057,6068,4.295313861032,4.26631478119248,4.34053305029915,-0.074218269106674,0.844050372965247,0.886547099721824
"AaegL5_2",270688526,270706159,17634,5.63815030552516,5.62184718418709,5.66385805402504,-0.0420108698379478,0.850077472660594,0.892186573473503
"AaegL5_1",155364613,155472671,108059,8.8167695977115,8.82535969740367,8.80291815696355,0.0224415404401199,0.851020938455594,0.892485995781737
"AaegL5_1",118607026,118620373,13348,5.23072768184052,5.259841292023,5.1828882398018,0.0769530522211994,0.858035632608943,0.899147077138892
"AaegL5_2",32735099,32747744,12646,4.4536594861918,4.47922913399843,4.41178137702634,0.0674477569720864,0.861265498791659,0.901834761669104
"AaegL5_2",141814365,141825351,10987,5.70757462640845,5.72146287730999,5.68507153138236,0.0363913459276297,0.86439268886947,0.904410868909724
"AaegL5_2",229905666,229917802,12137,5.83763724754736,5.85423811302301,5.8106720169772,0.0435660960458168,0.87335810500303,0.912603476116088
"AaegL5_3",163265035,163273922,8888,4.5309968779471,4.54519466091859,4.50798573628762,0.0372089246309706,0.87356881415832,0.912603476116088
"AaegL5_1",307542830,307548866,6037,4.37521172686243,4.36968508600253,4.38401055067295,-0.0143254646704225,0.876187637580704,0.914634670176624
"AaegL5_3",105914236,105916255,2020,3.573801373327,3.56173566092501,3.59289904794187,-0.0311633870168602,0.878724346352596,0.916577087426246
"AaegL5_3",187484854,187710412,225559,9.34381695543205,9.34910617218575,9.33531366640271,0.013792505783039,0.882319865152431,0.919620090043579
"AaegL5_1",143583558,143622972,39415,7.13435146562054,7.12956087419465,7.14198347719916,-0.0124226030045111,0.883732175539536,0.919738753889997
"AaegL5_1",217122761,217153765,31005,7.10900692115242,7.12254104116104,7.08708472153852,0.0354563196225204,0.883790262771877,0.919738753889997
"AaegL5_3",176276125,176302929,26805,6.16984759519269,6.15043116261149,6.20038038495282,-0.0499492223413283,0.885178216374715,0.920059275649513
"AaegL5_1",105514592,105589013,74422,7.77389225007874,7.78767948547781,7.751554893302,0.0361245921758035,0.885578516950611,0.920059275649513
"AaegL5_2",432418603,432426330,7728,3.91991408859767,3.94475380597884,3.87925893674972,0.0654948692291279,0.886133786134413,0.920059275649513
"AaegL5_3",194225024,194235379,10356,4.92180954518128,4.94575527382385,4.88264996859626,0.0631053052275909,0.887671949816373,0.920951158340475
"AaegL5_3",171744448,171760001,15554,5.56238075656943,5.54865693558633,5.5840708909589,-0.0354139553725643,0.89293949333941,0.925707915113333
"AaegL5_2",461247981,461255163,7183,4.46458530903847,4.45874512596944,4.47388070420751,-0.0151355782380689,0.894918955163486,0.927051262950104
"AaegL5_1",134807451,134831474,24024,6.00363214079114,5.98882208277576,6.02701647804633,-0.038194395270569,0.898573670528606,0.929786121554075
"AaegL5_3",218924368,218934082,9715,5.0874582996712,5.0667961013773,5.11991437217093,-0.0531182707936289,0.898930387431705,0.929786121554075
"AaegL5_3",386805769,386812853,7085,3.19995343632698,3.20251301119667,3.19584864752049,0.00666436367617429,0.899925550949807,0.930105981012148
"AaegL5_3",192615195,192618499,3305,2.72002506859024,2.75624126130341,2.66011899992679,0.0961222613766188,0.901474962929156,0.9309977530327
"AaegL5_3",294647616,294687310,39695,6.46226117643132,6.47822821668128,6.43634054958425,0.0418876670970301,0.902263456751015,0.931102927971367
"AaegL5_2",227345301,227352660,7360,4.42155242773339,4.39792817150084,4.45856458338667,-0.0606364118858362,0.903866786758481,0.932048184672624
"AaegL5_2",111677389,111715181,37793,6.63603854854511,6.646379291208,6.61933762862296,0.0270416625850398,0.907284592277175,0.934861631556116
"AaegL5_3",188769826,189076179,306354,9.72540804547968,9.71954877502743,9.73473366122147,-0.0151848861940387,0.910288454344705,0.936396095579502
"AaegL5_2",199762287,199795212,32926,6.36432884044386,6.3779578081079,6.34225109524588,0.0357067128620212,0.910337403141104,0.936396095579502
"AaegL5_2",84960738,84974345,13608,5.27762468206624,5.2921251496458,5.25411645421623,0.0380086954295731,0.910845464652923,0.936396095579502
"AaegL5_3",167258576,167404568,145993,8.96520974121107,8.95868762574312,8.9755841824426,-0.0168965566994839,0.921362514403272,0.946295921276406
"AaegL5_3",168564394,168815916,251523,9.25789138432961,9.26386287571813,9.2482852874691,0.0155775882490339,0.921870879060569,0.946295921276406
"AaegL5_2",180496560,180570775,74216,7.31005335745739,7.3038920828135,7.31985699140876,-0.0159649085952553,0.928355313439108,0.952231319987467
